id,shop_name,owner_name,strength,style,category_id,must_change_password,created_at,updated_at,role
4ab99d08-df8b-4b24-9dc8-80692362adab,斎藤のお店,斎藤 紗希,この辺で味噌言うたらここやき。扱いやすいがよ。 気になったら声かけてよ。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
9f97d07e-b7d1-4923-aebe-cb9e372312b3,ブレスレット細工,山下 直樹,ここでイヤリングを選んだら外さんき。仕上げがきれいに出ちゅう。 こりゃおすすめやき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
48ae214d-77d1-4b4e-a825-072d4b8535bf,田中のお店,田中 夏美,この店の推しは多肉植物。手間かけちゅうのが分かるき。 外せんきね。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
5e92ece1-ac41-4cbd-b5f2-ff3a46f8ff59,多肉植物苗屋,佐藤 真央,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
d222c2a8-2550-4727-a1d0-d6e9ca3e9717,ざる日和,青木 亮,この辺でタオル言うたらここやき。持った感じが軽うてえい。 一回のぞいてみいや。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
15fe84c8-ee49-4419-a74a-559b1a6a4138,おにぎりのひとくち,三浦 麻衣,パン目当てで来る人も多いがよ。扱いやすいがよ。 あれこれ見てみいや。 おばあが今いちばん推す店よ。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
849d9ba8-06e5-495a-8382-bec19efb64be,大野のお店,大野 晴香,この店の推しは編み物。こだわりが見える品やき。 外せんきね。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
0306d9f4-78d7-42a6-85d8-2f5cfc11de6e,いも天のたより,坂本 莉央,ちょいといも天見ていきや。ひと目で惚れる人が多いき。 ついでに寄ってみいや。 これ目当てに来る人がおるで。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
7fd34773-8aa1-4248-b8e4-418f3b50b808,お箸日和,松本 桜,弁当箱はここがいちばんやき。作りが丁寧やき。 こりゃおすすめやき。 見たら思わず手が伸びるがよ。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
311c7611-062f-434a-adcd-390e2de121a3,かんざし細工,松井 直人,この店の推しはアクセサリー。持った感じが軽うてえい。 一回のぞいてみいや。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
334260b3-74f3-4480-a6f3-4dacc3e3b397,松本のお店,松本 萌,まず観葉植物から見てみいや。今朝見たとき一番えかったき。 こりゃおすすめやき。 おばあが今いちばん推す店よ。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
35b26385-df81-48ec-9e56-1e5e09d8ea57,村上のお店,村上 大悟,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
6854b13e-86b3-488e-98be-68611ca3514d,包丁道具店,橋本 杏,この辺で包丁言うたらここやき。手元に置いたら嬉しなるき。 こりゃおすすめやき。 よう評判が立ちゅうきね。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
91179e38-a2d9-4125-9a6e-f736e766026c,暮らしのざる屋,横山 遥,今日はタオルをのぞいていきや。扱いやすいがよ。 あれこれ見てみいや。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
a5860c2d-bf73-459d-8bfb-c78596426ea2,鎌の工房本舗,長谷川 玲子,ここ来たらナイフは外せん。実物見ると印象変わるき。 こりゃおすすめやき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
ef0d7f2b-0b55-4348-b9d2-b714cef599fa,道具の弁当箱,三浦 優,ざるはここがいちばんやき。今朝見たとき一番えかったき。 一回のぞいてみいや。 えいもんが揃っちゅうき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
a234600e-a44f-4729-9bee-7175fe4f2b96,佐野のお店,佐野 大悟,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
7199fce7-688a-44f1-8bef-e1283010a4dd,木工品の手しごと,鈴木 真一,えい編み物が揃うちゅう。見た目と手触りが違うき。 のぞくだけでも楽しいき。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
11ca2fe6-a892-4f23-b584-22573c2425d0,みどりの苗木,高橋 修,この植木鉢、持った感じが軽うてえい。 外せんきね。 よう評判が立ちゅうきね。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
c3f64cf2-6b52-40f9-9a01-4af19f30c249,上田のお店,上田 玲,迷うたらガラス細工やね。見た目と手触りが違うき。 外せんきね。 見たら思わず手が伸びるがよ。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
0b522481-50bd-47ef-a7bd-049c528afb88,のこぎり道具店本舗,宮崎 智也,ドライバーひとつで印象変わるき。実物見ると印象変わるき。 ついでに寄ってみいや。 一度買うたらまた来とうなるき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
91fa5a29-1aa0-4fde-9018-ef928c5c4c0c,土佐みかん便,宮崎 優希,まずぶどうから見てみいや。今日は出来がえい日やき。 外せんきね。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
22b2cdcf-0f49-4896-b64a-6495e977c56b,ネックレスブローチ,大塚 健,指輪目当てで来る人も多いがよ。使うたら分かるがよ。 外せんきね。 よう評判が立ちゅうきね。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
81f9d57d-4021-4930-b455-536e1c4848bf,団子のたより,野口 遥香,団子のたよりのアイスクリームは評判やきね。作りが丁寧やき。 あれこれ見てみいや。 一度買うたらまた来とうなるき。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
75f41411-895b-40da-9e9a-d9a4cd9ad59f,ドライバー道具店,松井 光希,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
bbe82826-6dff-4494-a28c-c83b74587010,手しごとナイフ,谷口 香織,この店の剪定鋏は、こだわりが見える品やき。 外せんきね。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
913a0908-4868-4ce7-a35d-bd5d5c184a9c,みどりのハーブ,千葉 大地,まずハーブから見てみいや。持った感じが軽うてえい。 ついでに寄ってみいや。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
5eeb5889-7784-49b0-a2c8-d2695b44a78b,刺繍細工店,近藤 春香,この竹細工、気負わず使えるのがえい。 ついでに寄ってみいや。 毎回ちょっと覗きたくなる店よ。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
49cf36d6-9a28-442d-b9f6-e8714045dbc7,イヤリングの首飾り,野口 玲奈,ここのアクセサリー、気負わず使えるのがえい。 こりゃおすすめやき。 見たら思わず手が伸びるがよ。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
37bcb86e-1dc1-4870-b82a-fec31000d5f2,焼き芋のひとくち,加藤 綾,今日はアイスクリームがえい日よ。使うたら分かるがよ。 一回のぞいてみいや。 最近は特に人気やきね。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
2bd71a65-7316-4a7d-a720-8a462e527139,陶器アトリエ,山田 陽菜,刺繍目当てで来る人も多いがよ。見た目と手触りが違うき。 一回のぞいてみいや。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
49b32630-5cd7-44c1-97b9-fc6ec624a902,金子のお店,金子 大悟,ここ来たら編み物は外せん。普段使いにちょうどえい。 今日は寄ってみいや。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
f4af9d7e-df70-4742-9367-df7f488c77cf,染物工房,松井 健,この店の推しは編み物。使うたら分かるがよ。 一回のぞいてみいや。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
d507607b-511e-41cc-b7d8-0a992e73f461,木工品の手しごと本舗,今井 陽,この店の刺繍は、作りが丁寧やき。 外せんきね。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
4ce2e016-1ca3-4810-803b-aef0cecdb2e0,小林のお店,小林 亮,今週はスコップがよう出ちゅう。一回試してみると分かるき。 手に取ってみてよ。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
734a1e39-48a3-4707-a6b6-5ebc7a39d068,山崎のお店,山崎 優太,山崎のお店のぶどうは評判やきね。実物見ると印象変わるき。 外せんきね。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
38893624-c97f-4529-8200-a72a2be69873,吉川のお店,吉川 悠斗,この店の肥料は、こだわりが見える品やき。 あれこれ見てみいや。 これ目当てに来る人がおるで。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
843c4e59-bb4d-4a00-bdd5-8a6d9ba80e5c,青木のお店,青木 健,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
a3a7a4ae-eb08-49b8-881b-130b4326d721,絵画アトリエ,松本 優子,竹細工はここがいちばんやき。気負わず使えるのがえい。 今日は寄ってみいや。 おばあが今いちばん推す店よ。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
fddda424-19c1-460a-aa3c-d4f10a57c5cb,トマト苗苗屋,木下 幸子,観葉植物ひとつで印象変わるき。ひとつあると安心やき。 あれこれ見てみいや。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
bb1452cc-75ca-4632-a833-db109e8d8119,ヘアピンの首飾り,大西 真由,ヘアピンひとつで印象変わるき。作りが丁寧やき。 こりゃおすすめやき。 これ目当てに来る人がおるで。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
5fde7efd-11d8-4f9c-80b5-ef50e81d211a,土佐きゅうり便本舗,山崎 剛,玉ねぎ目当てで来る人も多いがよ。持った感じが軽うてえい。 手に取ってみてよ。 おばあが今いちばん推す店よ。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
4f394b63-1ed0-45fc-979b-4230d05c4656,包丁の工房,安藤 幸子,この店の包丁は、普段使いにちょうどえい。 ついでに寄ってみいや。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
c77221a0-2012-4e51-b126-377243ade3a4,朝どれ酢店本舗,佐々木 美紀,ちょいと油見ていきや。色味がよう出ちゅう。 見たら分かるき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
a3f7f3d1-4ca4-425f-8c54-a66465635c70,タオル日和,佐々木 麻衣,ここの布巾、ひと目で惚れる人が多いき。 外せんきね。 えいもんが揃っちゅうき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
f10280a7-bc29-4833-a854-fa03c7951605,木工品の手しごと屋,山本 玲,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
06506fdb-ae91-4b6c-87d3-006a027622f9,ブローチブローチ,杉山 智也,ネックレスはここがいちばんやき。家にあると助かるき。 あれこれ見てみいや。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
999b3b31-30f4-43ac-9cfd-13cff33f5acb,多肉植物苗屋本舗,高木 陽太,迷うたら球根やね。手間かけちゅうのが分かるき。 外せんきね。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
10ba0b23-c9a7-49f8-9d06-8754c7306616,ガラス細工工房,工藤 莉央,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
1f26fcb6-9dcd-4f00-8314-75c5ad75a619,お弁当のひとくち本舗,宮崎 聡,えいお菓子が揃うちゅう。普段使いにちょうどえい。 のぞくだけでも楽しいき。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
bc3f9a4a-caca-4ba5-a77e-359db303a21a,チャームブローチ,小川 陽,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
247a2cf2-b0b1-4bde-aaa1-33e7a9e45f01,朝どれぶどう店,松尾 慎太郎,あら、ここのお店、最近行ってないねぇ。今日は何が出ちゅうか、ちょっと見てきてくれん？,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
84708a3c-1a95-4c6c-a199-c5de66aecdf0,斎藤のお店,斎藤 悠真,今日は肥料がえい日よ。一回試してみると分かるき。 気になったら声かけてよ。 毎回ちょっと覗きたくなる店よ。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
91c4bc51-34fd-4492-b1a0-376e687682a7,種の庭,西村 颯太,植木鉢なら間違いない店よ。今日は出来がえい日やき。 ついでに寄ってみいや。 最近は特に人気やきね。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
fddc1cca-d2f6-4545-a5ae-2a46b1fbc3f9,酒井のお店,酒井 光希,チャーム、見たら気分が上がるで。ひとつあると安心やき。 こりゃおすすめやき。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
f4c61a99-7674-4d0b-b455-0055eba1bf73,朝どれみかん店,中村 恭平,迷うたらぶどうやね。仕上げがきれいに出ちゅう。 ついでに寄ってみいや。 これ目当てに来る人がおるで。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
93522978-e5a9-4018-95c3-49faa38512c3,工藤のお店,工藤 徹,この辺で鎌言うたらここやき。手元に置いたら嬉しなるき。 見たら分かるき。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
3df85075-4bc3-4f8b-8b96-1e5cc7a0c827,おにぎりのひとくち本舗,酒井 智也,おにぎりのひとくち本舗のお餅は評判やきね。使うたら分かるがよ。 外せんきね。 見たら思わず手が伸びるがよ。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
96d9e96a-2538-4acd-9ac5-66ded04f91e0,ほっこりおはぎ亭,佐野 茜,おにぎり目当てで来る人も多いがよ。仕上げがきれいに出ちゅう。 のぞくだけでも楽しいき。 毎回ちょっと覗きたくなる店よ。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
940d15af-aaf4-4d69-b97b-c1bd0ff11bc5,絵画細工店,森田 亜美,この辺で絵画言うたらここやき。仕上げがきれいに出ちゅう。 見たら分かるき。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
bc38b106-0b90-43c2-8461-beeefd329d9f,布巾日和,横山 真一,今日はかごをのぞいていきや。扱いやすいがよ。 見たら分かるき。 ここは外さんと損やき。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
6f21fef9-5d15-4a8e-9826-606fb20d791e,暮らしのタオル屋,大野 直樹,この店のタオルは、使うたら分かるがよ。 見たら分かるき。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
0e5da8e2-f846-4774-a9ba-00043ec8b7f0,みどりの球根,石井 悠里,ここで植木鉢を選んだら外さんき。仕上げがきれいに出ちゅう。 一回のぞいてみいや。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,64b50182-b527-47a9-81c4-2fd1dc2681e9,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
91dd6111-d84a-4908-8cc6-a05605ab3984,千葉のお店,千葉 颯太,この店の推しは彫刻刀。見た目と手触りが違うき。 あれこれ見てみいや。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
69867346-17c8-43f0-a272-46a4ede34486,阿部のお店,阿部 雅人,おはぎはここがいちばんやき。こだわりが見える品やき。 ついでに寄ってみいや。 おばあが今いちばん推す店よ。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,53a731e3-c3fe-46c0-921a-36b27ccd63a4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
e37f5e86-fe49-4de9-9701-11cd4d4962ae,ピアス細工,川口 悠斗,このピアス、家にあると助かるき。 今日は寄ってみいや。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
64fb1287-6204-47ea-a5e5-21fe9e4799df,野村のお店,野村 莉央,お箸、見たら気分が上がるで。仕上げがきれいに出ちゅう。 一回のぞいてみいや。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
4f58e270-56c2-4958-a62c-81579f8a6820,道具のタオル,小林 涼,食器目当てで来る人も多いがよ。気負わず使えるのがえい。 ついでに寄ってみいや。,午前中心に出店。雨天でも可能な限り営業します。雑談は控えめです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
496edbbf-c2be-4c5e-965f-5ad4d8ac47a8,砥石道具店,遠藤 直樹,えい彫刻刀が揃うちゅう。手に取った時がえいき。 あれこれ見てみいや。 よう評判が立ちゅうきね。,朝7時ごろから昼過ぎまで。雨天はお休みします。雑談は多めです。,5df86d0b-002d-4bf5-ac2e-500ec532adaa,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
be928dee-7b78-4d76-a11c-0adecd9540ae,革製品の手しごと,大塚 律,この店の推しは和紙。手に取った時がえいき。 のぞくだけでも楽しいき。,毎週日曜の午前に出店。雨の日はお休みです。雑談は多めです。,a0457227-4a7c-42a3-aff6-6424661fd517,true,2026-01-06 05:58:44.328645+00,2026-02-24 08:53:43.074904+00,vendor
54e4d93d-3d98-479e-b4c5-5961a138b236,お箸屋さん,田村 玲央,お箸ひとつで印象変わるき。今日は出来がえい日やき。 外せんきね。 えいもんが揃っちゅうき。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,57b32c4e-0985-42be-af4b-e2869889cf94,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
03b1d6b1-b90c-4f64-98ac-0e839fbc9c5f,朝どれしょうゆ店,高木 海里,しょうゆ、見たら気分が上がるで。一回試してみると分かるき。 のぞくだけでも楽しいき。 えいもんが揃っちゅうき。,朝早くから開けています。雨天時は短縮営業です。雑談はほどほどです。,a0ddb575-c6c6-4bf0-83a7-05528747a5e8,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
7ebea15c-1be7-4113-a3c6-7bdf4cb25ddc,ネックレスの首飾り,杉山 葵,この指輪、色味がよう出ちゅう。 のぞくだけでも楽しいき。 おばあが今いちばん推す店よ。,昼前後まで出店。雨天は様子を見て判断します。雑談は控えめです。,a333b487-8c16-428d-9708-1e8fe07d2bb4,true,2026-01-06 05:58:43.30179+00,2026-02-24 08:53:43.074904+00,vendor
